show_id,cinema_id,hall_id,hall_capacity,movie_id,genre,age_rating,runtime_min,release_date,show_datetime,format,base_price,sold_tickets,occupancy_rate,city,day_of_week,is_weekend,hour_bucket,month,holiday_flag,release_age_days,lead_time_days,prime_time_flag,runtime_bucket,screening_number_for_movie
show_00706,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-28 18:00:00,2D,428.54,53,0.7571,Saint Petersburg,5,True,evening,3,False,46,9.1,True,medium,39
show_00240,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-03-28 18:15:00,3D,596.36,72,0.9,Moscow,5,True,evening,3,False,36,6.8,True,medium,62
show_00237,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-03-28 18:30:00,2D,492.03,102,0.85,Moscow,5,True,evening,3,False,23,16.6,True,medium,55
show_00703,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-03-28 19:15:00,3D,515.79,75,0.75,Saint Petersburg,5,True,evening,3,False,23,20.7,True,medium,44
show_00243,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-28 19:45:00,IMAX,702.5,56,0.9333,Moscow,5,True,evening,3,False,27,11.5,True,long,56
show_00707,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-28 22:45:00,3D,498.19,40,0.5714,Saint Petersburg,5,True,evening,3,False,46,15.0,False,medium,40
show_00244,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-29 10:00:00,IMAX,586.1,41,0.3417,Moscow,6,True,morning,3,False,47,19.8,False,medium,68
show_00247,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-29 10:00:00,2D,396.5,50,0.625,Moscow,6,True,morning,3,False,28,20.0,False,long,57
show_00710,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 10:00:00,2D,318.39,24,0.3429,Saint Petersburg,6,True,morning,3,False,24,9.9,False,medium,47
show_00251,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-29 11:00:00,3D,472.0,13,0.2167,Moscow,6,True,morning,3,False,47,11.3,False,medium,69
show_00708,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 11:45:00,2D,306.11,33,0.33,Saint Petersburg,6,True,morning,3,False,24,14.3,False,medium,45
show_00252,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-29 14:00:00,3D,490.38,47,0.7833,Moscow,6,True,day,3,False,28,9.8,True,long,59
show_00248,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-03-29 14:00:00,2D,435.51,50,0.625,Moscow,6,True,day,3,False,37,6.9,True,medium,63
show_00709,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 14:00:00,3D,420.47,67,0.67,Saint Petersburg,6,True,day,3,False,24,6.6,True,medium,46
show_00711,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-29 14:15:00,IMAX,545.56,36,0.5143,Saint Petersburg,6,True,day,3,False,47,6.0,True,medium,41
show_00245,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 15:15:00,IMAX,637.39,81,0.675,Moscow,6,True,day,3,False,24,18.0,True,medium,59
show_00253,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 18:00:00,3D,596.05,57,0.95,Moscow,6,True,evening,3,False,24,14.6,True,medium,62
show_00712,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 18:45:00,3D,495.11,52,0.7429,Saint Petersburg,6,True,evening,3,False,24,13.1,True,medium,48
show_00246,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 19:45:00,3D,588.81,111,0.925,Moscow,6,True,evening,3,False,24,6.0,True,medium,60
show_00249,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-29 19:45:00,2D,508.89,77,0.9625,Moscow,6,True,evening,3,False,28,12.6,True,long,58
show_00250,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-03-29 22:00:00,2D,512.61,51,0.6375,Moscow,6,True,evening,3,False,24,4.9,False,medium,61
show_00261,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 10:15:00,3D,463.58,18,0.3,Moscow,0,False,morning,3,False,25,13.0,False,medium,65
show_00258,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 10:30:00,3D,467.43,25,0.3125,Moscow,0,False,morning,3,False,25,7.1,False,medium,64
show_00254,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-30 11:00:00,IMAX,581.32,63,0.525,Moscow,0,False,morning,3,False,29,19.7,False,long,60
show_00716,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-30 11:30:00,IMAX,522.81,18,0.2571,Saint Petersburg,0,False,morning,3,False,29,11.5,False,long,52
show_00713,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-30 11:30:00,2D,332.38,27,0.27,Saint Petersburg,0,False,morning,3,False,29,13.6,False,long,51
show_00262,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 14:30:00,2D,446.05,23,0.3833,Moscow,0,False,day,3,False,25,8.3,False,medium,66
show_00714,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 14:30:00,2D,332.26,46,0.46,Saint Petersburg,0,False,day,3,False,25,10.7,False,medium,49
show_00717,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 15:00:00,2D,362.46,19,0.2714,Saint Petersburg,0,False,day,3,False,25,15.4,False,medium,50
show_00259,cinema_msk_01,hall_2,80,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-30 15:00:00,2D,439.59,30,0.375,Moscow,0,False,day,3,False,48,15.8,False,medium,70
show_00255,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-03-30 15:00:00,IMAX,632.56,52,0.4333,Moscow,0,False,day,3,False,38,5.6,False,medium,64
show_00263,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 18:15:00,2D,482.53,42,0.7,Moscow,0,False,evening,3,False,25,5.5,True,medium,67
show_00715,cinema_spb_01,hall_1,100,movie_family_01,animation,6+,92,2026-02-20,2026-03-30 18:15:00,IMAX,601.5,55,0.55,Saint Petersburg,0,False,evening,3,False,38,8.6,True,medium,34
show_00718,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-30 19:15:00,3D,518.96,34,0.4857,Saint Petersburg,0,False,evening,3,False,48,20.4,True,medium,42
show_00256,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-03-30 19:30:00,IMAX,682.15,91,0.7583,Moscow,0,False,evening,3,False,25,5.5,True,medium,63
show_00260,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-30 19:30:00,2D,490.79,65,0.8125,Moscow,0,False,evening,3,False,29,3.1,True,long,62
show_00719,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-30 21:15:00,3D,489.04,50,0.7143,Saint Petersburg,0,False,evening,3,False,48,3.9,True,medium,43
show_00257,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-30 22:15:00,3D,598.76,89,0.7417,Moscow,0,False,evening,3,False,29,13.9,False,long,61
show_00722,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-03-31 10:00:00,IMAX,537.52,24,0.3429,Saint Petersburg,1,False,morning,3,False,39,12.0,False,medium,35
show_00272,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-03-31 10:30:00,IMAX,605.87,18,0.3,Moscow,1,False,morning,3,False,39,14.0,False,medium,66
show_00720,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-31 10:30:00,2D,313.89,18,0.18,Saint Petersburg,1,False,morning,3,False,49,13.2,False,medium,44
show_00268,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-03-31 10:30:00,3D,482.55,25,0.3125,Moscow,1,False,morning,3,False,26,17.7,False,medium,68
show_00264,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-31 11:45:00,3D,484.67,34,0.2833,Moscow,1,False,morning,3,False,49,17.1,False,medium,71
show_00269,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-03-31 14:00:00,IMAX,615.57,44,0.55,Moscow,1,False,day,3,False,26,6.8,False,medium,69
show_00721,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-31 14:30:00,3D,420.05,23,0.23,Saint Petersburg,1,False,day,3,False,49,14.9,False,medium,45
show_00265,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-03-31 15:00:00,3D,505.2,34,0.2833,Moscow,1,False,day,3,False,39,3.1,False,medium,65
show_00723,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-31 15:45:00,IMAX,559.86,33,0.4714,Saint Petersburg,1,False,day,3,False,30,6.6,False,long,53
show_00273,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-03-31 15:45:00,2D,432.32,22,0.3667,Moscow,1,False,day,3,False,30,4.8,False,long,63
show_00270,cinema_msk_01,hall_2,80,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-31 19:15:00,IMAX,697.96,53,0.6625,Moscow,1,False,evening,3,False,49,5.8,True,medium,74
show_00266,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-31 19:45:00,3D,597.89,72,0.6,Moscow,1,False,evening,3,False,49,17.7,True,medium,72
show_00724,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-03-31 19:45:00,3D,513.84,61,0.8714,Saint Petersburg,1,False,evening,3,False,26,18.5,True,medium,51
show_00267,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-03-31 21:45:00,2D,507.8,92,0.7667,Moscow,1,False,evening,3,False,49,20.4,True,medium,73
show_00725,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-03-31 22:30:00,3D,486.0,33,0.4714,Saint Petersburg,1,False,evening,3,False,39,15.4,False,medium,36
show_00271,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-03-31 22:45:00,IMAX,716.58,58,0.725,Moscow,1,False,evening,3,False,26,3.7,False,medium,70
show_00277,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-01 10:30:00,IMAX,593.24,27,0.3375,Moscow,2,False,morning,4,False,31,17.4,False,long,65
show_00726,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-01 10:30:00,3D,381.48,25,0.25,Saint Petersburg,2,False,morning,4,False,27,13.1,False,medium,52
show_00728,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-01 11:00:00,2D,338.2,17,0.2429,Saint Petersburg,2,False,morning,4,False,31,8.7,False,long,54
show_00274,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-01 11:30:00,3D,473.8,42,0.35,Moscow,2,False,morning,4,False,27,16.9,False,medium,71
show_00279,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-01 11:45:00,2D,412.35,10,0.1667,Moscow,2,False,morning,4,False,27,15.7,False,medium,73
show_00280,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-01 14:00:00,3D,524.51,22,0.3667,Moscow,2,False,day,4,False,40,8.9,False,medium,68
show_00727,cinema_spb_01,hall_1,100,movie_family_01,animation,6+,92,2026-02-20,2026-04-01 14:30:00,2D,337.04,45,0.45,Saint Petersburg,2,False,day,4,False,40,7.7,False,medium,37
show_00275,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-01 14:45:00,3D,498.27,46,0.3833,Moscow,2,False,day,4,False,31,10.5,False,long,64
show_00729,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-01 15:00:00,IMAX,550.01,21,0.3,Saint Petersburg,2,False,day,4,False,27,18.2,False,medium,53
show_00278,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-01 15:45:00,3D,505.82,20,0.25,Moscow,2,False,day,4,False,40,14.3,False,medium,67
show_00276,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-01 19:30:00,2D,492.01,98,0.8167,Moscow,2,False,evening,4,False,27,10.9,True,medium,72
show_00281,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-01 19:45:00,IMAX,686.9,45,0.75,Moscow,2,False,evening,4,False,27,5.1,True,medium,74
show_00288,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-02 10:00:00,IMAX,581.66,7,0.1167,Moscow,3,False,morning,4,False,51,17.8,False,medium,76
show_00282,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-02 10:15:00,2D,385.65,15,0.125,Moscow,3,False,morning,4,False,51,7.3,False,medium,75
show_00285,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-02 10:45:00,2D,399.8,31,0.3875,Moscow,3,False,morning,4,False,41,17.7,False,medium,70
show_00732,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-02 11:00:00,IMAX,532.85,7,0.1,Saint Petersburg,3,False,morning,4,False,51,10.6,False,medium,46
show_00730,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-02 11:45:00,2D,333.29,32,0.32,Saint Petersburg,3,False,morning,4,False,32,13.8,False,long,55
show_00733,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-02 14:00:00,IMAX,545.39,28,0.4,Saint Petersburg,3,False,day,4,False,32,19.5,False,long,56
show_00731,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-02 15:15:00,2D,353.58,35,0.35,Saint Petersburg,3,False,day,4,False,28,5.6,False,medium,54
show_00289,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-02 15:15:00,2D,444.99,26,0.4333,Moscow,3,False,day,4,False,28,16.2,False,medium,77
show_00283,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-02 15:45:00,IMAX,637.74,29,0.2417,Moscow,3,False,day,4,False,41,9.9,False,medium,69
show_00286,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-02 15:45:00,3D,498.82,37,0.4625,Moscow,3,False,day,4,False,28,6.0,False,medium,76
show_00284,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-02 18:15:00,3D,562.14,86,0.7167,Moscow,3,False,evening,4,False,28,5.5,True,medium,75
show_00287,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-02 18:30:00,IMAX,710.9,64,0.8,Moscow,3,False,evening,4,False,41,8.2,True,medium,71
show_00290,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-02 18:45:00,3D,587.57,31,0.5167,Moscow,3,False,evening,4,False,51,18.5,True,medium,77
show_00734,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-04-02 19:00:00,3D,519.12,53,0.7571,Saint Petersburg,3,False,evening,4,False,41,10.0,True,medium,38
show_00291,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-02 22:15:00,2D,501.29,40,0.6667,Moscow,3,False,evening,4,False,41,17.6,False,medium,72
show_00735,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-02 22:30:00,2D,417.55,44,0.6286,Saint Petersburg,3,False,evening,4,False,32,8.4,False,long,57
show_00736,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 11:00:00,2D,316.52,25,0.25,Saint Petersburg,4,False,morning,4,False,52,17.8,False,medium,47
show_00739,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 11:15:00,3D,408.54,5,0.0714,Saint Petersburg,4,False,morning,4,False,52,13.4,False,medium,48
show_00297,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-03 11:30:00,2D,384.97,22,0.3667,Moscow,4,False,morning,4,False,33,4.8,False,long,67
show_00295,cinema_msk_01,hall_2,80,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 11:30:00,3D,489.24,26,0.325,Moscow,4,False,morning,4,False,52,20.1,False,medium,80
show_00292,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 11:30:00,IMAX,618.51,26,0.2167,Moscow,4,False,morning,4,False,52,7.8,False,medium,78
show_00298,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-03 14:45:00,2D,445.06,10,0.1667,Moscow,4,False,day,4,False,29,20.9,False,medium,79
show_00740,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 14:45:00,3D,437.5,20,0.2857,Saint Petersburg,4,False,day,4,False,52,11.6,False,medium,49
show_00293,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 15:00:00,IMAX,638.46,42,0.35,Moscow,4,False,day,4,False,52,5.3,False,medium,79
show_00296,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-03 15:30:00,IMAX,621.34,31,0.3875,Moscow,4,False,day,4,False,33,10.2,False,long,66
show_00737,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-03 15:45:00,2D,354.08,34,0.34,Saint Petersburg,4,False,day,4,False,33,15.6,False,long,58
show_00299,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-03 18:30:00,2D,495.85,42,0.7,Moscow,4,False,evening,4,False,52,9.7,True,medium,81
show_00294,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-03 18:45:00,2D,498.08,82,0.6833,Moscow,4,False,evening,4,False,29,13.4,True,medium,78
show_00738,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-03 19:45:00,2D,425.64,61,0.61,Saint Petersburg,4,False,evening,4,False,33,14.5,True,long,59
show_00303,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 10:00:00,IMAX,605.12,31,0.3875,Moscow,5,True,morning,4,False,34,14.7,False,long,71
show_00744,cinema_spb_01,hall_2,70,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 10:00:00,IMAX,508.98,32,0.4571,Saint Petersburg,5,True,morning,4,False,34,12.5,False,long,62
show_00306,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-04 10:30:00,IMAX,605.85,18,0.3,Moscow,5,True,morning,4,False,43,13.9,False,medium,74
show_00300,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 10:45:00,IMAX,603.75,45,0.375,Moscow,5,True,morning,4,False,34,4.7,False,long,68
show_00741,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 11:15:00,3D,413.39,35,0.35,Saint Petersburg,5,True,morning,4,False,34,9.6,False,long,60
show_00742,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 14:00:00,IMAX,568.97,81,0.81,Saint Petersburg,5,True,day,4,False,34,14.6,True,long,61
show_00745,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-04 14:15:00,3D,418.26,34,0.4857,Saint Petersburg,5,True,day,4,False,53,16.4,True,medium,50
show_00307,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-04 14:45:00,2D,445.55,41,0.6833,Moscow,5,True,day,4,False,30,7.3,True,medium,81
show_00304,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-04 14:45:00,2D,448.53,55,0.6875,Moscow,5,True,day,4,False,30,4.6,True,medium,80
show_00301,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 15:00:00,IMAX,619.16,87,0.725,Moscow,5,True,day,4,False,34,9.2,True,long,69
show_00302,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-04 18:00:00,3D,592.53,99,0.825,Moscow,5,True,evening,4,False,34,9.6,True,long,70
show_00308,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-04 18:30:00,2D,501.85,51,0.85,Moscow,5,True,evening,4,False,53,10.0,True,medium,82
show_00743,cinema_spb_01,hall_1,100,movie_family_01,animation,6+,92,2026-02-20,2026-04-04 18:30:00,2D,403.56,76,0.76,Saint Petersburg,5,True,evening,4,False,43,10.2,True,medium,39
show_00746,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-04-04 18:30:00,3D,503.32,53,0.7571,Saint Petersburg,5,True,evening,4,False,43,6.2,True,medium,40
show_00305,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-04 19:15:00,3D,588.85,59,0.7375,Moscow,5,True,evening,4,False,43,14.6,True,medium,73
show_00747,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-05 10:00:00,2D,308.49,38,0.38,Saint Petersburg,6,True,morning,4,False,31,18.7,False,medium,55
show_00314,cinema_msk_01,hall_3,60,movie_family_01,animation,6+,92,2026-02-20,2026-04-05 10:30:00,IMAX,582.55,26,0.4333,Moscow,6,True,morning,4,False,44,17.1,False,medium,77
show_00309,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-05 11:00:00,IMAX,600.04,51,0.425,Moscow,6,True,morning,4,False,35,4.2,False,long,72
show_00751,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-05 11:00:00,2D,311.24,19,0.2714,Saint Petersburg,6,True,morning,4,False,54,20.6,False,medium,53
show_00312,cinema_msk_01,hall_2,80,movie_family_01,animation,6+,92,2026-02-20,2026-04-05 11:45:00,2D,406.64,31,0.3875,Moscow,6,True,morning,4,False,44,7.4,False,medium,76
show_00313,cinema_msk_01,hall_2,80,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-05 14:00:00,IMAX,642.9,51,0.6375,Moscow,6,True,day,4,False,35,5.5,True,long,73
show_00315,cinema_msk_01,hall_3,60,movie_horror_01,horror,18+,98,2026-03-05,2026-04-05 14:45:00,IMAX,624.71,35,0.5833,Moscow,6,True,day,4,False,31,9.5,True,medium,83
show_00310,cinema_msk_01,hall_1,120,movie_horror_01,horror,18+,98,2026-03-05,2026-04-05 15:45:00,2D,413.34,70,0.5833,Moscow,6,True,day,4,False,31,14.5,True,medium,82
show_00748,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-05 15:45:00,2D,339.39,44,0.44,Saint Petersburg,6,True,day,4,False,54,4.7,True,medium,51
show_00752,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-05 15:45:00,3D,422.52,40,0.5714,Saint Petersburg,6,True,day,4,False,54,14.0,True,medium,54
show_00311,cinema_msk_01,hall_1,120,movie_family_01,animation,6+,92,2026-02-20,2026-04-05 18:15:00,IMAX,705.99,105,0.875,Moscow,6,True,evening,4,False,44,8.9,True,medium,75
show_00753,cinema_spb_01,hall_2,70,movie_horror_01,horror,18+,98,2026-03-05,2026-04-05 18:30:00,2D,417.6,62,0.8857,Saint Petersburg,6,True,evening,4,False,31,13.0,True,medium,56
show_00749,cinema_spb_01,hall_1,100,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-05 19:00:00,3D,515.69,85,0.85,Saint Petersburg,6,True,evening,4,False,35,12.1,True,long,63
show_00316,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-05 19:00:00,2D,487.16,39,0.65,Moscow,6,True,evening,4,False,35,16.3,True,long,74
show_00750,cinema_spb_01,hall_1,100,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-05 21:15:00,2D,421.22,65,0.65,Saint Petersburg,6,True,evening,4,False,54,12.1,True,medium,52
show_00757,cinema_spb_01,hall_2,70,movie_family_01,animation,6+,92,2026-02-20,2026-04-06 10:00:00,3D,383.77,9,0.1286,Saint Petersburg,0,False,morning,4,False,45,19.6,False,medium,42
show_00754,cinema_spb_01,hall_1,100,movie_family_01,animation,6+,92,2026-02-20,2026-04-06 10:00:00,2D,317.46,9,0.09,Saint Petersburg,0,False,morning,4,False,45,3.6,False,medium,41
show_00317,cinema_msk_01,hall_1,120,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-06 11:15:00,2D,383.12,29,0.2417,Moscow,0,False,morning,4,False,55,10.5,False,medium,83
show_00319,cinema_msk_01,hall_2,80,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-06 11:30:00,2D,404.91,17,0.2125,Moscow,0,False,morning,4,False,55,13.0,False,medium,84
show_00323,cinema_msk_01,hall_3,60,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-06 11:45:00,IMAX,597.4,10,0.1667,Moscow,0,False,morning,4,False,36,4.7,False,long,76
show_00324,cinema_msk_01,hall_3,60,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-06 14:15:00,3D,523.28,24,0.4,Moscow,0,False,day,4,False,55,18.3,False,medium,85
show_00755,cinema_spb_01,hall_1,100,movie_horror_01,horror,18+,98,2026-03-05,2026-04-06 15:00:00,3D,414.5,27,0.27,Saint Petersburg,0,False,day,4,False,32,20.8,False,medium,57
show_00758,cinema_spb_01,hall_2,70,movie_comedy_01,comedy,12+,105,2026-02-10,2026-04-06 15:00:00,IMAX,567.17,12,0.1714,Saint Petersburg,0,False,day,4,False,55,20.7,False,medium,56
show_00318,cinema_msk_01,hall_1,120,movie_dune_2,sci_fi,16+,166,2026-03-01,2026-04-06 15:00:00,2D,426.04,48,0.4,Moscow,0,False,day,4,False,36,7.0,False,long,75
show_00320,cinema_msk_01,hall_2,80,movie_horror_01,horror,18+,98,2026-03-05,2026-04-06 15:30:00,2D,416.02,27,0.3375,Moscow,0,False,day,4,False,32,16.2,False,medium,84
